725,"Rin Tin Tin

American Pit Bull Terrier Mix
Adult â¢ MaleÂ â¢ Medium

2 years old â¢ 50 lbs
UTD on vaccinations â¢Â neutered â¢ microchipped
Located in Rush, NY


About Rin Tin Tin:
AccordingÂ to his foster dad, Rin Tin Tin is a sweet, energetic boy who is eager to please. He is still very much a puppy and as such needs training and guidance but he is eager to learn and wants nothing more then to love on his person.
?
Rin Tin Tin is crate trained, housebroken, and is learning to walk nicely on leash. He is learning commands and has almost masteredÂ sit. He enjoys long walks and car rides but should be crated or else he will want to try and drive! He does well with other friendly dogs. Rin Tin Tin is still learning not to jump up when he gets excited.
?
The perfect forever family for Rin Tin Tin is one that as the time and experience to continue his training. Doggie siblings welcome. Children juniorÂ high school age and older due to his size."
726,"China/Zoe

American Staffordshire Terrier Mix
Adult â¢ FemaleÂ â¢ Medium

3 yearÂ oldÂ â¢Â 54 lbsÂ 
UTD on vaccinations â¢Â spayed â¢Â microchipped
Located inÂ Browns Mills, NJ


About China:
According to her foster mom, China is an extremely easy dog who is the ultimate people pleaser. SheÂ is curious about the world around her and loves exploring and meeting people and other animals. She loves to go to the park and hike, or the indoor park to play with the dogs. She has a jacket that she loves to wear when itâs chilly out. This is the sweetest dog you will ever meet. She will just sit and look up with you with her wide, innocent quintessential âpuppy dogâ eyes and melt your heart. She loves to learn and do what youâre asking of her. If you spend the time to train her and work with her she will be an absolutely perfect dog for you. This little girl has had a rough beginning to life, but she hasnât let it dampen her spirits or her love of everyone.
?
China is housebroken, crate trained, and walks nicely on leash. She loves everyone she meets and is good with strangers, kids, other dogs, and cats.Â China has some medical issues, namely a skin condition that is of undefined origin. She is missing large patches of her fur and the skin has turned black. We are treating it and some of the skin is turning pink again, but we donât know if the fur will return. She gets weekly baths with medicated shampoo and then we apply a cream (with odor) to all the spots. She loves it because it keeps her skin from drying out and getting flaky and itchy.
?
The perfect forever family for China is one that has the ability to continue her care. Children school age and older just becauseÂ her tail can be a weaponÂ when she gets overexcited!Â "
727,"Kendella/Angel

American Pit Bull Terrier/Vizsla Mix
Adult Â â¢Â FemaleÂ â¢Â Large

3 years oldÂ â¢ 60Â lbs
UTD on vaccinationsÂ â¢Â spayedÂ â¢Â microchipped
Located in Fairless Hills, PA Â 
?
About Kendella:
According to her foster mom, Kendella is the perfect pup! She is full of love and energy, sometimes she find it hard to contain and will jump up 3 feet in the air. Kendella loves playing with tennis balls and chewing on toys. She particularly loves male companionship, although any human contact is most welcome. Kendella is high energy and needs plenty of exercise and mental stimulation.
?
Kendella is housebroken, crate trained, paper trained, and walks nicely on leash. She loves everyone she meets including kids and other dogs. She is quite the smart girl and has learned several commands already. Kendella has a sensitive tummy and does best eating a limited ingredient lamb based food.Â 
?
The perfect forever family for Kendella is one that has the time, energy and patience to continue her training and make sure she gets proper exercise. Children middle school age and older due to her size. Another dog of similar size would make a good companion but she would also be happy to be the only dog in the home."
728,"According to his foster mom, Simba is a total love bug who loves to spend time cuddling with his family. His second favoriteÂ thing to do is play with his toys.Â 

?

Simba is housebroken, is friendly to strangers and shows interest in playing with other dogs. He has a bit of separation anxiety and doesn't like to be crated but he is non-destructive when left alone.



Simba is working on walking nicely on leash and not jumping up but he knows the commands for sit, stay, come, and down.Â 

?

He has lots of energy to burn and needs to be with an active family who can meet his needs.

Â 

The perfect foreverÂ family for Simba is one that has the time, energy, and patience to continue his training and ensure he gets plenty of exercise."
729,"According to his foster mom, King is just a doll who loves attention, especially belly rubs. He willÂ throw himself onto the floor next to you and lie there for hours soaking up the love.

?

King is a silly guy who tends to get so excited that he cannot runs so fast he will just face-plant! He is extremely clumsy, heâs always tripping down the stairs, running into things, loosing his balance when lifting his leg, and very often tripping over absolutely nothing!



If you like a goofy love-bug then King is the dog for you "
730,"According to his foster dad Elmo is the best dog he's ever had the pleasure of fostering. Elmo is so full of energy and love, he just has to be around someone as much as he can be. Silly Elmo likes to think he's a lap dog even though he's not small!



He enjoysÂ going on nice long walks through trails in the woods and even little strolls around the neighborhood.Â 

Â 

Elmo is crate trained and housebroken and walks very nicely on the leash.



He can be a little shy when first meeting new people but warms up quickly.Â He is just a lover of allÂ including kids, and dogs. No kitty cats though.



Elmo does getÂ pretty excited when meeting a new doggie friend so he does best with other energetic dogs who like to play.Â 

?

He has some separation anxiety and would do best with an active family who can spend lots of quality time with him.

Â 

The perfect foreverÂ family for ElmoÂ is one that has the time and energy to make sure he gets the attention, love, and exercise he needs. Children and dogs with similar activity levels welcome."
731,"Rapunzel's foster mom said sheÂ never met a dog who has so much love to give. She doesÂ not a mean bone in her body, she loves making her human happy and getting praise and approval.Â Rapunzel is gentle, loves to giveÂ kisses, and be your bff, your sidekick, your ride or die.Â 

Â 

Rapunzel is housebroken and walks very nicely on the leash.



She can be a little shy meeting new people andÂ animals but when warmed up she does well with everyone even kids, other dogs, and cats.

?

Rapunzel really wants nothing more then to look deep into your eyes while you stroke her head until she falls asleep. She's not only about cudding though,Â she also has a silly side and likes to walk around enveloped by her blanket or belly scoot along the carpet.

?

IShe has been bounced around a lot in her short life and as such she experiences separation anxiety when away from her people.Â 

Â 

The perfect foreverÂ family for Rapunzel is one that is home more often then not and can give her plenty of love and attention.Â She would be great for someone who loves outdoor activities that she can participate or someone who will play until she gets tired and then wants to cuddle up and take a nap. Doggie, kitty, or humanÂ siblings welcome."
732,"According to herÂ foster mom, Luna is a super sweet senior who still has plenty of pep. She loves chasing her bulldog foster brother, going for walks, and chilling on the couch.

?

She is a super smart girl who picked up housebreaking very quickly. She doesn't like to be crated but is non-destructive when left alone.



LunaÂ is pretty blind, she gets eyedrops every day for her dry eye. Her foster mom believes she only sees shadows or maybe shapes. She has had some anxiety when people come and go from the houseÂ but her foster family has been working to help socialize her and she is doing great with women more than men. 

Â 

Luna enjoys the company of other dogs, lives well with cats, and walks very nicely on the leash.
?

She's the perfect little low riderÂ who will be your shotgun rider, hiking buddy (with a little seeing eye guidance), or couch potato. She's sweet and snuggly and loves to be loved on.

Â 

The perfect foreverÂ family for Luna is one that has experience with dogs who display some anxiety and who are sight impaired. Doggie siblings who don't mind being bossed around are welcome, as are cats. Kids middle school age or older due to her size and trouble seeing."
733,"Shirley Temple's foster mom says; I have fallen in love with this wonderful creature, she isÂ so happy to be with her person, whether that is hanging out on the couch orÂ wandering the world on an adventure, Shirley is up for anything as long as she
has her person for company.



Shirley Temple definitely lives up to her name with her movie star good looks and expressive face. She even looks like sheâs wearing dainty white gloves! Every time we go outÂ someone comments on what a beauty Shirley is. InÂ true movie star style Shirley also loves to shop! On trips to Loweâs she wandersÂ the aisles sniffing for bargains and sits patiently for our turn at the checkout.



Miss Shirley is eager to meet everyone she passes on her walks, even offering to help them with their groceries! Any human is a friend and she misses them when they leave, often looking longingly after them hoping theyâll come back for another scratch or pat.



She is equally good with other dogs and is great companion to her mostly blind foster sister.

Â 

ShirleyÂ is crate trained and housebroken and great with everyone she meets including kids.

Â 

The perfect foreverÂ family for Shirley Temple is one who can offer her a doggie sibling and tons of love."
734,"Hershey is a four year old, 37lb Boston terrier mix. He is an extremely intelligent and exuberant boy with a passion for chasing toys, balls and pretty much any moving object! He is very motivated by food and toys and loves to engage with his person. He really has the mind of a working dog and would love an adopter who is experienced with such dogs and can provide plenty of exercise and keep entertained. He is not a dog for novice handlers. With the right person he is also a love bug and enjoys snuggling and belly rubs. He is house and crate trained, gets along well with most other dogs, though can get excited with high energy dogs and need a slow, supervised introduction. Not recommended with cats or livestock. Hershey is looking for a child free home with a secure fenced yard in a country or semi rural location only. 

Hershey is currently with our trainer in Clinton, CT and his adoption fee will be $250.00.

We require an application, phone interview and homecheck. To see our application process before applying, visit our Petfinder shelter information page or visit www.nebostonrescue.org You can also complete our online application on our website.
There is a $9.50 application fee which helps to defer our costs. This does not in any way guarantee the dog you are requesting and applications are not based on first come, first served. Our goal is to carefully evaluate each applicant's individual situation to find the home that is best match for each dog in our care.
Our adoption fees are as follows: 

$600- Puppies 6 months to 2 yrs
$500- 2 yrs to 4 yrs 
$450- 5 yrs to 7 yrs 
TBD- over 8 years based on health & behavior 

(Our adoption fees are non-negotiable and lowering is only considered in the dogs with behavioral or medical issues.)
In addition to spay/neutering and updated rabies vaccination all adopted dogs will come with a two week food supply for transition, current medical records, in depth written assessment of all behavior, observations and routines while in foster care and a supply of any necessary medication."
735,"* No Children
* Fenced Yard

Archie is 5 years old, large and handsome. He plays with other dogs but has a bite history. (he is approximately 40lbs)

He was adopted from a very elderly couple. One month later in his new home, Archie bit the wife and she required stitches. His new owners dropped Archie off at the Atlantic County shelter in NJ where he was quarantined in solitary confinement for 10 days due to biting.

Archie was scheduled to be euthanized when his 10 days were up. NEBTR picked him up before that occurred. He has been with our trainer for several months and for the right person, he is available for adoption.

According to our trainer, Archie is generally a sweet soul, suffering from a lack of trust. He is looking for guidance and wants to do the right thing. His body shows signs of neglect and probably as a result, he does have some food guarding issues that need to be understood. He can be very sensitive to physical touch and feels threatened if handled wrongly. However, Archie is currently learning to accept human touch as positive. He is also working on being respectful of his humans around food and learning to ""leave it"" when told. He is very good with other dogs and has wonderful dog skills.

Archie is a classic case of a dog that needs empathy from his humans, and someone who can provide rock solid guidance and goals. The rewards will be great; he is an awesome dog with a gentle soul suffering from a lack of trust of people. In return for guidance, he will be a great companion.

No children for this boy and a fenced yard is important for him to play as he is active. He needs a confident person who can give him the time to continue his growth.

Since he is currently with our trainer, several visits will need to be scheduled prior to adoption - consideration to location is important.

Archie is currently with our trainer in Clinton, CT and his adoption fee is 450.00."
736,"This is Roman and he is estimated to be around 10 years old. He was left at a shelter with no history so he had to start over. This little guy is a total love bug and integrated seamlessly into his foster home. It was as if he was always a part of their family and pack. He is good with all people, kids and other dogs and is just an all-around well rounded pup. We believe he did live in a caring home because he doesnât show any fear, very outgoing, loves to cuddle and immediately jumped up to claim his rightful place on the couch. He was probably surrendered because of ongoing health issues that most likely stemmed from what was finally diagnosed as Cushingâs. His foster home has experience with Cushingâs so they worked hard to get him back on track. He needs a daily pill and weâll be looking for a home who can support his immune system with a high quality diet. This guy is so adorable and deserves to finally find his finally forever home. 

Roman is being fostered in Barneveld, NY and his adoption fee is $150.00.
"
737,"With her exotic coat and pale green eyes, its easy to see why people fall in love with Amana! Amana is a six year old Domestic Shorthair mix who came to Bideawee after her owners could no longer care for her. Amana is a special cat in need of a gentle and loving home. She can be quite loving once shes comfortable in her surroundings but she's very nervous in new places. She requires a patient owner who will help her feel at home in a new environment. Once Amana trusts you though theres no greater feeling. Shell snuggle up to you for attention. Either rubbing along your legs or curling up against your side. Amana lives with other cats here at Bideawee and may be able to go home to another friendly feline. If youre the perfect home for her, come meet Amana! "
738,"Meet Syrius! Syrius is a six year old Domestic Shorthair mix who came to Bideawee when his owner could no longer care for him. Syrius is an incredibly shy, albeit gentle cat. What really brings him the most joy is being around other cats. When he's in the presence of his feline friends you can feel his whole being begin to relax. And in fact, he doesn't even mind close quarters with his friends. He'll happily share a box or squeeze into a tiny cat bed - the more snuggles the better for him! While Syrius has always been timid here at Bideawee, perhaps in a calm and quiet home he'll be able to come out of his shell. What he's looking for is an experienced owner who has another cat. Someone who will give him the time, patience, and love to blossom into the cat we know he was meant to be. If you think you're this person, come meet Syrius today. "
739,"Ashanti is a sublime and very bright 3 year old cat. He weighs 13 pounds and has an outgoing personality. Ashanti is curious but low key. This means that he likes to watch the world turn from a comfortable place, maybe a windowsill or a cabinet. Ashanti is shy in new environments and he has some fearfulness of hands. He would need further play therapy to get comfortable with his new person before allowing petting. Ashanti would prefer to be the center of your world and so we suggest he go home as the only pet. This sweetheart will do best with an experienced and gentle family that will give him the love he deserves. Come meet our fun-loving cat Ashanti! "
740,"Bandit is a very brave Domestic short hair cat that survived breast cancer! Healthy, this quiet cutie is 6 years old and has a beautiful black and white coat with a distinctive cloudy eye. Bandit is very shy and fearful and she would need a patient, caring and experienced owner. We believe once she will feel safe and comfortable in her new home, shell be a wonderful companion! She can live in a household that has another friendly cat. Bandit lives with two friends now, Buddy and Jayne, and she is always happy to share her space with them. She used to live with her two kittens as well and took great care of them. Bandit is an ideal cat for somebody looking for a low-key cat to keep their resident cat company. Bandit wants nothing more than a warm home, a sunny spot, and a loving owner. "
741,"This regal kitty is Vivian! Vivian is a three year old Persian mix who arrived at Bideawee in late May. She has a luxuriously long apricot colored coat with the distinctly short Persian face. Vivian is a relaxed cat who enjoys spending her days relaxing in the sun or hiding out in a cozy nook. While Vivian is a lover at heart, she seems to prefer being around women. Vivian gets along well with other friendly felines, and she would be thrilled to go home to another cat. However, shell be just as happy relaxing in your home as long as you promise to give her all the love and attention that she deserves. Vivian would do great with an experienced cat owner who will give her the time and patience she needs to get used to her new surroundings. To meet Vivian, come to Bideawee! "
742,"With her good looks and cheerful attitude, its no wonder this beauty was named Barbie! Barbie (formerly known as Barb) is eleven months old and is as lovely as can be. Boasting a red coat with dainty white markings  shes about as beautiful as they come. But Barbie hopes you realize theres more to her than just dashing good looks. Barbie is a wonderfully happy and sweet dog. Despite her size (she already weighs 53 pounds), Barbie thinks shes a lap dog and is always up for a good snuggle. She is always thrilled to see one of her good friends and her whole body will wiggle with excitement as she watches them approach. Barbie is a little more nervous around new men and so she hopes theyll be patient with her as she comes out of her shell. Barbie has a lot of energy and is hoping for somebody who will help her exercise and explore the world around her. Long walks and trips to the park are ideal! Barbie is still working on her basic manners and is looking for an owner who will be consistent and focused with her so that she can ace her skills! Barbie gets along well with other playful dogs but a meet and greet is always recommended. Barbie prefers not to share her food and would do best in a home without young children. If this perfect pup speaks to you, adopt her today! "
743,"Absolutely stunning and with a personality to match, Gingas is one special kitty! Gingas is a one year old Domestic Shorthair mix who arrived at Bideawe with her mother Silamar. Gingas is a sweet, chatty, and loving young cat  although shes nervous when she first enters new environments. Her timidness quickly wares off, if you give her time and gentle encouragement. Once shes comfortable with you, shell seek out affection, rubbing against you for pets or purring it up by your side. Gingas gets along well with other kitties and even has a boyfriend here at Bideawee. Youll often catch her pal, Perrier grooming her and snuggling it up. Gingas is looking for a home that will understand her initial shyness and love her through it. Come meet Gingas today! "
744,"This poor baby was found by a Good Samaritan in the Bronx with her two kittens. Brie and her babies were taken to Bideawee in the hope they would find loving homes. Brie is understandably very nervous in her new environment but she is settling in well. Being on the streets for who knows how long with herself and two hungry little mouths to feed. Brie has proven she is a survivor! She's a baby herself at only 11 months! This beautiful soul of a cat is so precious. Brie is so loving when reaching to pet her she lifts her little head and pushes it gently as if she wants you to pet her and she is putting her trust in you. Please come in and meet her, show her your patience and give her your time. She will be the most loyal and best companion you will ever have! "
745,"With his curly locks and big smile, its hard to imagine that Frankie is 14. But he promises to show you that age is just a number and that he can keep up with all the young tykes. Frankie is 24 pounds and came to Bideawee after he was pulled from a local municipal shelter. Frankie is everything one hopes to find in an older dog. Hes passed all the nonsense of puppy-hood and knows exactly what he wants from a companion. No more dating around for this gentleman, hes ready to settle down. Frankie is sweet, calm, and relaxed. Hes his happiest when hes resting by your side or out on an adventure. And hes the perfect pal for city adventures, because while he loves being out and about it doesnt take a lot to satisfy him. Even resting in the shade while you read a book or have some brunch is heaven for this boy. Frankie is hoping for a calm and quiet home where he can relax his day away. Hed do best without very young children or other animals in the home. If Frankie is the perfect boy for you, come meet him today! "
746,"This young and adorable young lady is named Countess! Countess is a 7month old large mixed breed puppy who came to Bideawee from New Jersey. Countess is a fun-loving, playful pup. Countess is an energetic and lively girl who is always looking to have a good time, whether it's playing with her favorite ball meeting another canine friend. Countess enjoys other dogs and can go home to another dog that can teach her some more puppy manners. Countess is not housebroken yet and would do best in an active and patient household that is looking for a high-energy dog. Being only 7 months, Countess still has some growing to do and we do expect her to be a medium to large sized dog. If you are looking to bring Countess into your life, come meet her at Bideawee today! "
747,"This striking kitty is Carly Jo! Carly Jo is three months old and came to Bideawee in late July. Carly Jo is an energetic and fun-kitten who is always psyched to play. She's consistently the first one out of her sisters to chase a new toy or investigate their surroundings. Despite Carly Jo's confidence streak with activities, she can be a little shy around new people. But we're sure that in a calm and quiet home she'll break out of her shell. At Bideawee, if you tire her out with some play and gentle scratches under her chin you can watch her shyness melt away and a lap cat emerge. If you've been thinking of adopting a kitten, come meet Carly Jo! "
748,"Give a warm welcome to Tootsie! This black and white kitten arrived at Bideawee with her sibling, Cotton. Tootsie is a gentle kitten looking for an experienced home to help nurture her. Tootsie isn't used to being around such loving new friends. She hopes that her new home will have plenty for her to explore and fun toys for her to play with. Tootsie has lived with Cotton since being here at Bideawee and would probably do well with another friendly cat in the household. Come to meet this special girl today! "
749,"Rizzy is my name! Playing is my game. But after getting tuckered out from playing, Rizzy will snuggle into your lap or arms and enjoy just being held. Rizzy is a handsome little kitten who will grow into a beautiful, majestic cat that will engage his pet parents with his antics and charm. "
750,"Give a warm welcome to Samantha! Samantha is a three year old love-bug who cannot wait to go home! She originally hails from Puerto Rico but it turns out that she loves the snow so perhaps she was always a New Yorker at heart. In addition to loving the snow, Samantha appears to love everything! She adores meeting new people and is always friendly and loving. Samantha gets along well with other dogs and has made quite a few canine friends here at Bideawee. But because of her size, she weighs 52 pounds, she should definitely meet any future fur siblings before she joins the household. Samanthas dream household would have loving, patient parents who will work with her to learn her basic manners (she loves to give hugs when she sees a friend). She would also love someone who will help her get the exercise a young dog like her needs to be healthy and happy. Samantha is hoping for an owner whose experienced with large breeds and will give her the time she needs to adjust once she leaves Bideawee. Samantha is housebroken although it may take her some time to get used to a new schedule. If Samantha is your dream pup, adopt her today! "
751,"Beautiful, blonde, and full of fun, Murphy is a total dream boat! Murphy is a two year old mixed breed pup who weighs around 39 pounds. Murphy is a social and friendly. When you take him out for his walks, you're sure to meet new friends. One glance at Murphy's big smile and strangers become weak at the knees, asking to say hello to the neighborhood's most beautiful pup. Murphy's favorite days are that fabulous adult dog mix of play and rest. He loves being outside and soaking up the sunshine but he also adores his time spent lounging in his doggy bed. Murphy gets along great with other doggies and would make a fabulous candidate for doggy day care or other dog-filled activities. Murphy is housebroken and knows quite a few commands. Even though Murphy is friendly and loves to share his love with everyone he meets, he does not like to share his things. He would do best without children in the household. If Murphy caught your eye, come meet him today! "
752,"Say hello to Luna! She's a nice and pretty three and a half year old girl living here at Bideawee and she love people! When Luna would like your attention she has the sweetest little meow which kind of sounds like a chirp. She loves to play, get pets, and generally just adores attention. Sometimes Luna can get a little overstimulated when she gets too much petting in her ""no touchy"" zones, but she'll let you know. We don't want Luna to be misunderstood for this as she's just trying to communicate where she likes to be pet! She loves everyone and just wants a home of her own where she can be loved back. Come meet Luna at Bideawee! "
753,"If you're looking for a cat who is handsome, fun, and unique as can be then Bacardi is the guy for you. Bacardi is a six month old kitten who came to Bideawee with his litter. If Bacardi were in a romcom from the 1980s, he would inevitably play the class clown. His hilarious antics are always leaving volunteers and staff members alike rolling in stitches. Whether it's rolling in the laundry or climbing around the room, he's always putting on a show. This handsome guy love, love, loves to play and so he would benefit from an active household. Bacardi may be able to live with another energetic and patient cat because he does have a rough and tumble play style. After he is done using up that kitten energy, hell crawl next to you on the couch and enjoy a nice nap. If he has caught your eye, come meet him today! "
754,"Amber is a sweet shy medium hair kitty who is so timid and needs someone to help her come out of her shell. Amber is one of our special kitties. Even though she came in with her brother Pixel who is the complete opposite of her she is still trying her best to understand what is happening around her. With so many moves and different changes going on in her short life she is so confused, its no wonder she is so shy and reserved. With slow approaches and gentle pets and chin rubs she slowly starts to engage and feels the warmth of your touch just yearning for more. Amber does want that human companionship and she is looking for the right person to pick and go home to but she just needs a little time. Patience is the key word for this sweet angel and if that is something you have that is all you need. Amber would do great in a home that would take her brother Pixel along, but if that isnt possible a home with another friendly kitty that she could become best friends with would do just fine! If you have the space in your heart and home for a lovely kitty such as Amber please come in and meet her today! "
755,"Say hello to Chancey Lou! Chancey Lou is a three-year-old Domestic Shorthair mix who is in great need of a forever home! Chancey Lou has a velveteen black coat with markings on her chin and paws. But its her distinctive head tilt that steals the show. Chancey Lou is a playful and curious cat who likes exploring her surroundings and jumping after toys. She also is a big fan of basking in the sun and watching the world through a windowsill. Chancey Lou enjoys the company of people and will happily let you know when its time to be pet with one of her famous headbutts. But she also prefers to remain on the floor on her four paws as opposed to being picked up. Chancey Lou gets along well with other cats and could go home to another friendly feline. If youre looking for a caring and spunky cat, come to meet Chancey Lou! "
756,This beautiful bronze and dark brown color coated baby is a hurricane survivor. Natalie and her sister Neddie came from that southern storm that destroyed and stranded many of her friends and relatives. Her sister and some of her friends made it to Bideawee and some other wonderful rescues that took charge and saved them. Natalie and Neddie are all they have and they are super close. They are both these courageous little girls who were in this tragic ordeal yet managed to wake up each morning with wagging tails and smiling faces. They are always ready for their morning walks and look forward to their breakfast each day. Natalie who is the smaller of the two is the alpha. She looks out for Neddie and is always a step ahead when other dogs walk by or when people are around. She is the protector and will bark at times when they are both being approached. They are looking for that home that will be a safe zone for them and will love them unconditionally and forever. They have been through a lot in their short lives and need stability and a home where they can be loved and have patient pet parents. We think they will be great with older kids and dogs. Do you have it in your hearts and homes to take on a duo like these two precious angels? 
757,"Beaut is a lovely boy who is looking for a home that will be patient and understanding to his needs. He is a very shy and timid kitty who will need some time before he warms up to you. We don't know what his story is but could only imagine that he was abandoned by someone and left alone with his brother. This must have been a confusing moment for Beaut and his brother Bitsey, but thanks to a good Samaritan who found them both they are now in good hands and waiting for their forever home. Beaut is equally shy like his brother. He does accept chin rubs and pets and seems to enjoy the company of people but still has a slight fear so it will take some time for him. He will need a family that will be calm and patient to his needs and willing to work with him. He also must go home with his equally stunning brother Bitsey as they are bonded. If you think you have it in your heart to take two precious kitties that need you in their lives please come in and meet them today! "
758,At only 7 months old Bitsey is already a pretty large boy. This poor baby was found by a good Samaritan in Staten Island and was kind enough to keep him in her home for some time while Bideawee had space to take him in. He is a very shy boy who came in with his fraternal twin Beaut. They are both equally shy but do accept gentle chin rubs and love getting pets and soft touches. These two gentle giants are for sure looking for a home that will be patient and understanding to their story. They were clearly abandoned and left all alone with no one to care for them. They are genuinely sweet souls and all they need is a chance to show a gentle family their true love and companionship towards them. Please come in and give them a chance and meet these precious babies! Bitsey is very calm and quiet and will make a great addition to a family with kids and another kitty in the home. Hopefully he will be the right match for you today! 
759,"Here's Amanda! She loves making friends, and playing even, but it takes her a while to come out of her shell. Amanda is only one year old, and she still gets a bit nervous around new things and new places. She's made some other dog friends here, and even snuggles and naps with one of them. Once Amanda trusts you, she shows her true self; a playful, happy, tail-wagging, kiss-giving, loving gal! When things get stressful she'll turn to her human for support. So if you can hide under the blankets together during thunderstorms, or you won't make her walk past that terrifying construction site, and you're looking for a best friend for life just like she is, then come meet Amanda! "
760,"Here's DROGON!!!! Did he scare you? Good, now he's going to go hide behind that other cat over there. Okay, you caught him, he's not scary. He's actually just only a little over three months old and a very sweet little boy. He loves to play and snuggle with his cat friends here at Bideawee, but he's still getting used to new people. He's super cute, soft, and has an adorable white patch under his chin. We think he'll make a great playmate and snuggle buddy in no time, but the shelter is a little stressful for a this little guy so far. He needs a home of his own and would do great with a kitty companion! Come meet Drogon at Bideawee, you won't regret it! "
761,"Joshua is a Brown, black and white tiger striped neutered male cat, about ten years old.  He came with a cat named Rachel, whom we believe is his litter mate and sister.  He is a friendly, outgoing cat, who likes to talk.  His sister is a little more reserved.  In a large shelter, he was neutral, but allowed petting and being picked up.  In a quieter setting, he is quite friendly and interactive.  He has made good progress on becoming a trimmer cat.  He was rated overweight, but now is a healthy weight.  Sine these two cats know each other (and also know Michelle, from the same home), they might be a good choice for someone wanting to adopt two cats together.  To adopt Joshua and/or Rachel or Michelle, call 347 244-2377."
762,"Maily is a 10 year old female gray and white spayed female cat.  She was originally picked up as a stray.  She is a very pretty cat.  She is calm, relaxed and friendly.  She likes to sit on your lap to be cuddled, but sometimes likes to get down and go exploring.  She solicits attention and likes to rub against you.  She plays gently with toys.  She is suitable for a ""beginner"" home that has not had a cat before."
763,"Oreo is a 7 year old neutered male domestic short hair cat.  Oreo is owner surrendered and somewhat independent.  He is his own cat and not easily enticed to come to you.  He is recommended to be placed with experienced cat owners and no small children.  To adopt Oreo, call 347-244-2477."
764,"Hunter is a 6 week old male Yellow Labrador/Border Collie mix puppy.  He has fluffier fur at this point, more like a Border Collie than a Labrador.  He is a bold puppy, who comes to greet the foster caretaker when the crate door opens.  He enjoys play fighting with his siblings (3 other males, 2 females).  He was found as a stray in the South.  His mom, who was only 9 months old, had 8 puppies.  Two died.  They were born in a rocky area where there were copperheads, so it is unknown if they died because the mom left, they were compromised in some basic way, or if a snake bit them.  Mom is doing a good job now and all puppies are healthy.  If interested in Hunter, call 347 244-2477.  We will be doing transports in the near future which often puts us out of cell range, so you may need to keep trying.  We apologize for the inconvenience.  

People seriously interested in adopting Hunter or one of his brothers or sisters should submit the following information by email or by calling.  Name, address and phone number of where you live.  Do you rent, own or have some other living arrangement?  Names of all adults and children in the household and ages of any children.  Name, address, phone and occupation of all working adults in the household.  Whether you have applied to adopt before and, if so, where.  Name, address and phone number of a personal reference, a friend or relative who does not live with you.   Other animals in the household, breed or breed mix, age, and whether spayed or neutered.  Will the dog you adopt live indoors, outdoors, or both?  Have you had a pet die recently?  If so, what were the circumstances.  Do you agree to have the dog you adopt spayed or neutered?  If you have had an animal in the last three years, name, address, and phone number of your vet.

Our online application no longer works.  Hence, the information requested above.  We apologize for any inconvenience."
765,"With paws that look like theyâve been dipped in white chocolate and eyes the color of Hersheyâs kisses, Allie looks like a candy bar covered in fur! This sweeter-than-sugar gal is a 7-year old, 45-pound Boxer/Pit Bull Terrier Mix who is pretty, perky, and packed with personality!

Allie is always in a good mood and has a constantly wagging tail. She is super friendly and adores the company of humans. She is wiggly and warm-hearted, and gives the absolute best greetings when you return home from work or wherever...as if youâve been gone for a year!

Allie is a terrific athlete and seeks fun and adventure wherever she can find it. If hiking or jogging is your thing, then sign her up. This outdoorsy lady will wanna trot by your side! In her non-active hours, sheâll curl up in a ball and snuggle next to you while enjoying a little Netflix or a sweet delicious snooze!

A seeker of friendship and love, Allie yearns to be someoneâs bestie and soulmate. If youâre looking for a loyal shadow for life, this pup may be the one!

If you would like to adopt this Rockstar, please email PupStarzRescue@gmail.com or visit www.pupstarzrescue.org for an application!
"
766,"Say hi to Snickers, a fine-looking, friendly, 8-year old, 10-pound, domestic shorthair brown-striped beauty! 

This lovely lady gets along well with cats, kids, and adults. She will chase strings, play with belled balls, and excitedly follow a laser light wherever you point it. She is also happy sitting by your side and enjoying a nice restful catnap! She finds the coziest places to chill out and she loves having the warmth of the sun shine down on her. 

Snickers is a super chill chick and doesnât ask for much. She uses a litter box for her bathroom needs and is very clean and tidy about it. She will meow when she wants your attention and she will purr to show you her love. Sheâs a real sweetheart!

If you would like to give this wonderful cat a home, please email PupStarzRescue@gmail.com or visit www.pupstarzrescue.org for an application!

www.pupstarzrescue.org 
Please Follow us on Instagram and twitter: @pupstarzrescue
Like us on FaceBook! www.facebook.com/PupStarzRescue"
767,"Ella is a 41 pound, 1 year old Pit Bull mix! She is very friendly and loves her humans. She is coming to NYC and needs a foster home or an adopter! If approved, fosters have first priority for adoption. Fostering is a great way to make sure the pup fits in with your lifestyle!

If you would like to adopt this Rockstar, please email PupStarzRescue@gmail.com or visit www.pupstarzrescue.org for an application!  

www.pupstarzrescue.org 
Please Follow us on Instagram and twitter: @pupstarzrescue
Like us on FaceBook! www.facebook.com/PupStarzRescue"
